system:index,NDBI,NDVI,lat,lon,station,year_month,.geo
39_5,0.100684754550457,0.18202193081378937,24.89,67.13,Gulistan_Jauhar,2022-04,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
39_6,0.1282140463590622,0.018145054578781128,24.81,66.99,Landhi,2022-04,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
39_7,0.1059911847114563,0.053841520100831985,24.92,67.05,Federal_B_Area,2022-04,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
40_0,0.026374738663434982,0.040179744362831116,24.9056,67.0822,Gulshan-e-Iqbal,2022-05,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
40_1,0.07877497375011444,0.04055790230631828,24.856,67.01,Saddar,2022-05,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
40_2,0.07556537538766861,0.03878989815711975,24.94,66.98,SITE_Industrial,2022-05,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
40_3,0.05535130575299263,0.12000807374715805,24.82,67.03,Korangi_Industrial,2022-05,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
40_4,0.083984375,0.13544973731040955,24.98,67.12,North_Nazimabad,2022-05,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
40_5,0.05651286244392395,0.1943701058626175,24.89,67.13,Gulistan_Jauhar,2022-05,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
40_6,0.12757830321788788,0.03442028909921646,24.81,66.99,Landhi,2022-05,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
40_7,0.07686524093151093,0.04622354730963707,24.92,67.05,Federal_B_Area,2022-05,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
41_0,0.03956303372979164,0.026344848796725273,24.9056,67.0822,Gulshan-e-Iqbal,2022-06,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
41_1,0.08072327822446823,0.04163941740989685,24.856,67.01,Saddar,2022-06,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
41_2,0.08188484609127045,0.040821343660354614,24.94,66.98,SITE_Industrial,2022-06,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
41_3,0.06953012198209763,0.12166174501180649,24.82,67.03,Korangi_Industrial,2022-06,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
41_4,0.14033661782741547,0.09365733712911606,24.98,67.12,North_Nazimabad,2022-06,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
41_5,0.039279256016016006,0.23142017424106598,24.89,67.13,Gulistan_Jauhar,2022-06,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
41_6,0.167847141623497,0.002163980156183243,24.81,66.99,Landhi,2022-06,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
41_7,0.09469321370124817,0.03238353505730629,24.92,67.05,Federal_B_Area,2022-06,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
42_0,,,24.9056,67.0822,Gulshan-e-Iqbal,2022-07,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
42_1,,,24.856,67.01,Saddar,2022-07,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
42_2,0.11536066979169846,-0.005684885196387768,24.94,66.98,SITE_Industrial,2022-07,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
42_3,,,24.82,67.03,Korangi_Industrial,2022-07,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
42_4,,,24.98,67.12,North_Nazimabad,2022-07,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
42_5,,,24.89,67.13,Gulistan_Jauhar,2022-07,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
42_6,0.09082180261611938,-0.08692637830972672,24.81,66.99,Landhi,2022-07,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
42_7,,,24.92,67.05,Federal_B_Area,2022-07,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
43_0,,,24.9056,67.0822,Gulshan-e-Iqbal,2022-08,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
43_1,,,24.856,67.01,Saddar,2022-08,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
43_2,,,24.94,66.98,SITE_Industrial,2022-08,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
43_3,-0.022967450320720673,0.16814158856868744,24.82,67.03,Korangi_Industrial,2022-08,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
43_4,,,24.98,67.12,North_Nazimabad,2022-08,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
43_5,,,24.89,67.13,Gulistan_Jauhar,2022-08,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
43_6,0.12339475005865097,-0.013199245557188988,24.81,66.99,Landhi,2022-08,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
43_7,,,24.92,67.05,Federal_B_Area,2022-08,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
44_0,0.09668747335672379,0.019676970317959785,24.9056,67.0822,Gulshan-e-Iqbal,2022-09,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
44_1,0.12406998127698898,0.042673829942941666,24.856,67.01,Saddar,2022-09,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
44_2,0.12209830433130264,0.029971856623888016,24.94,66.98,SITE_Industrial,2022-09,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
44_3,0.029652711004018784,0.15162430703639984,24.82,67.03,Korangi_Industrial,2022-09,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
44_4,0.044311247766017914,0.25066158175468445,24.98,67.12,North_Nazimabad,2022-09,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
44_5,0.04688214883208275,0.24734291434288025,24.89,67.13,Gulistan_Jauhar,2022-09,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
44_6,0.13337980210781097,-0.02149653248488903,24.81,66.99,Landhi,2022-09,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
44_7,0.13906678557395935,0.03412218019366264,24.92,67.05,Federal_B_Area,2022-09,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
45_0,0.06535414606332779,0.0473230704665184,24.9056,67.0822,Gulshan-e-Iqbal,2022-10,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
45_1,0.12004277855157852,0.05441441386938095,24.856,67.01,Saddar,2022-10,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
45_2,0.09026076644659042,0.054747965186834335,24.94,66.98,SITE_Industrial,2022-10,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
45_3,0.009804357774555683,0.17035816609859467,24.82,67.03,Korangi_Industrial,2022-10,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
45_4,0.08769069612026215,0.2174770087003708,24.98,67.12,North_Nazimabad,2022-10,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
45_5,0.06536144763231277,0.2442927211523056,24.89,67.13,Gulistan_Jauhar,2022-10,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
45_6,0.31910568475723267,-0.05456795543432236,24.81,66.99,Landhi,2022-10,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
45_7,0.1183834820985794,0.06205673888325691,24.92,67.05,Federal_B_Area,2022-10,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
46_0,0.06949013471603394,0.045671168714761734,24.9056,67.0822,Gulshan-e-Iqbal,2022-11,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
46_1,0.14637155830860138,0.04798946902155876,24.856,67.01,Saddar,2022-11,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
46_2,0.10935108363628387,0.041932400315999985,24.94,66.98,SITE_Industrial,2022-11,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
46_3,0.04474742338061333,0.13683971762657166,24.82,67.03,Korangi_Industrial,2022-11,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
46_4,0.11166030168533325,0.22273781895637512,24.98,67.12,North_Nazimabad,2022-11,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
46_5,0.07726072520017624,0.2758263945579529,24.89,67.13,Gulistan_Jauhar,2022-11,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
46_6,0.35373184084892273,-0.20936042070388794,24.81,66.99,Landhi,2022-11,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
46_7,0.1385611891746521,0.06598984450101852,24.92,67.05,Federal_B_Area,2022-11,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
47_0,0.04750992730259895,0.05460367724299431,24.9056,67.0822,Gulshan-e-Iqbal,2022-12,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
47_1,0.13911843299865723,0.05875198170542717,24.856,67.01,Saddar,2022-12,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
47_2,0.11464720964431763,0.05243401974439621,24.94,66.98,SITE_Industrial,2022-12,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
47_3,0.026905549690127373,0.14797085523605347,24.82,67.03,Korangi_Industrial,2022-12,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
47_4,0.10707001388072968,0.23889675736427307,24.98,67.12,North_Nazimabad,2022-12,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
47_5,0.10006342828273773,0.23611301183700562,24.89,67.13,Gulistan_Jauhar,2022-12,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
47_6,0.31182795763015747,-0.15074588358402252,24.81,66.99,Landhi,2022-12,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
47_7,0.12929631769657135,0.06679326295852661,24.92,67.05,Federal_B_Area,2022-12,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
48_0,0.044153980910778046,0.04955092445015907,24.9056,67.0822,Gulshan-e-Iqbal,2023-01,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
48_1,0.0928746908903122,0.08396946638822556,24.856,67.01,Saddar,2023-01,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
48_2,0.0893862247467041,0.06845186650753021,24.94,66.98,SITE_Industrial,2023-01,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
48_3,0.02461189031600952,0.15417130291461945,24.82,67.03,Korangi_Industrial,2023-01,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
48_4,0.08131471276283264,0.2069481611251831,24.98,67.12,North_Nazimabad,2023-01,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
48_5,0.07529478520154953,0.22170554101467133,24.89,67.13,Gulistan_Jauhar,2023-01,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
48_6,0.40894415974617004,-0.1403055489063263,24.81,66.99,Landhi,2023-01,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
48_7,0.10468125343322754,0.07854984700679779,24.92,67.05,Federal_B_Area,2023-01,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
49_0,0.052857983857393265,0.04966625198721886,24.9056,67.0822,Gulshan-e-Iqbal,2023-02,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
49_1,0.09845445305109024,0.07216150313615799,24.856,67.01,Saddar,2023-02,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
49_2,0.09486859291791916,0.0591038316488266,24.94,66.98,SITE_Industrial,2023-02,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
49_3,0.03393962234258652,0.14701883494853973,24.82,67.03,Korangi_Industrial,2023-02,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
49_4,0.08323874324560165,0.21241049468517303,24.98,67.12,North_Nazimabad,2023-02,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
49_5,0.08071818947792053,0.20882852375507355,24.89,67.13,Gulistan_Jauhar,2023-02,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
49_6,0.22244371473789215,-0.10343761742115021,24.81,66.99,Landhi,2023-02,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
49_7,0.1007358506321907,0.0713219940662384,24.92,67.05,Federal_B_Area,2023-02,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
50_0,0.0541825108230114,0.04049363732337952,24.9056,67.0822,Gulshan-e-Iqbal,2023-03,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
50_1,0.11800356209278107,0.05546833947300911,24.856,67.01,Saddar,2023-03,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
50_2,0.09070755541324615,0.046615321189165115,24.94,66.98,SITE_Industrial,2023-03,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
50_3,0.07372833043336868,0.12912215292453766,24.82,67.03,Korangi_Industrial,2023-03,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
50_4,0.08901116997003555,0.24718132615089417,24.98,67.12,North_Nazimabad,2023-03,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
50_5,0.07280701398849487,0.22081218659877777,24.89,67.13,Gulistan_Jauhar,2023-03,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
50_6,0.15279878675937653,-0.060959793627262115,24.81,66.99,Landhi,2023-03,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
50_7,0.1223401427268982,0.05919664725661278,24.92,67.05,Federal_B_Area,2023-03,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
51_0,0.055267393589019775,0.03394898772239685,24.9056,67.0822,Gulshan-e-Iqbal,2023-04,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
51_1,0.09814440459012985,0.05641014128923416,24.856,67.01,Saddar,2023-04,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
51_2,0.09593332558870316,0.052658561617136,24.94,66.98,SITE_Industrial,2023-04,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
51_3,0.060362447053194046,0.12612999975681305,24.82,67.03,Korangi_Industrial,2023-04,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
51_4,0.049133408814668655,0.23386727273464203,24.98,67.12,North_Nazimabad,2023-04,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
51_5,0.0742509737610817,0.20280654728412628,24.89,67.13,Gulistan_Jauhar,2023-04,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
51_6,0.20000000298023224,-0.0024271844886243343,24.81,66.99,Landhi,2023-04,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
51_7,0.09874708205461502,0.05855126306414604,24.92,67.05,Federal_B_Area,2023-04,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
52_0,0.07283006608486176,0.030197076499462128,24.9056,67.0822,Gulshan-e-Iqbal,2023-05,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
52_1,0.10531363636255264,0.04506029188632965,24.856,67.01,Saddar,2023-05,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
52_2,0.10987100005149841,0.03517596051096916,24.94,66.98,SITE_Industrial,2023-05,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
52_3,0.02728317119181156,0.1031416729092598,24.82,67.03,Korangi_Industrial,2023-05,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
52_4,0.06351183354854584,0.18854805827140808,24.98,67.12,North_Nazimabad,2023-05,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
52_5,0.09675037115812302,0.1747254878282547,24.89,67.13,Gulistan_Jauhar,2023-05,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
52_6,0.10473815351724625,-0.030789826065301895,24.81,66.99,Landhi,2023-05,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
52_7,0.08511203527450562,0.054612837731838226,24.92,67.05,Federal_B_Area,2023-05,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
53_0,0.07123932987451553,0.022478172555565834,24.9056,67.0822,Gulshan-e-Iqbal,2023-06,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
53_1,0.09543968737125397,0.0370618961751461,24.856,67.01,Saddar,2023-06,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
53_2,0.11015773564577103,0.03510340675711632,24.94,66.98,SITE_Industrial,2023-06,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
53_3,0.029655301943421364,0.10874626040458679,24.82,67.03,Korangi_Industrial,2023-06,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
53_4,0.13055583834648132,0.0987139493227005,24.98,67.12,North_Nazimabad,2023-06,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
53_5,0.06971445679664612,0.18987278640270233,24.89,67.13,Gulistan_Jauhar,2023-06,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
53_6,0.24775847792625427,-0.009072843007743359,24.81,66.99,Landhi,2023-06,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
53_7,0.0980047658085823,0.0385214239358902,24.92,67.05,Federal_B_Area,2023-06,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
54_0,-0.02243930846452713,0.013736570253968239,24.9056,67.0822,Gulshan-e-Iqbal,2023-07,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
54_1,0.09416715800762177,0.03358064591884613,24.856,67.01,Saddar,2023-07,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
54_2,0.026080328971147537,-0.011578192003071308,24.94,66.98,SITE_Industrial,2023-07,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
54_3,0.0041918670758605,0.1133774071931839,24.82,67.03,Korangi_Industrial,2023-07,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
54_4,,,24.98,67.12,North_Nazimabad,2023-07,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
54_5,,,24.89,67.13,Gulistan_Jauhar,2023-07,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
54_6,0.2364816963672638,-0.023761063814163208,24.81,66.99,Landhi,2023-07,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
54_7,,,24.92,67.05,Federal_B_Area,2023-07,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
55_0,0.08501292765140533,0.004977158736437559,24.9056,67.0822,Gulshan-e-Iqbal,2023-08,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
55_1,,,24.856,67.01,Saddar,2023-08,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
55_2,,,24.94,66.98,SITE_Industrial,2023-08,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
55_3,,,24.82,67.03,Korangi_Industrial,2023-08,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
55_4,0.12690019607543945,0.15069685876369476,24.98,67.12,North_Nazimabad,2023-08,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
55_5,,,24.89,67.13,Gulistan_Jauhar,2023-08,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
55_6,-0.016520991921424866,-0.04112836718559265,24.81,66.99,Landhi,2023-08,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
55_7,,,24.92,67.05,Federal_B_Area,2023-08,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
56_0,0.06724513322114944,0.03765450045466423,24.9056,67.0822,Gulshan-e-Iqbal,2023-09,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
56_1,0.12351484596729279,0.04147723317146301,24.856,67.01,Saddar,2023-09,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
56_2,0.11253006756305695,0.041043300181627274,24.94,66.98,SITE_Industrial,2023-09,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
56_3,0.0026261741295456886,0.03033445216715336,24.82,67.03,Korangi_Industrial,2023-09,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
56_4,0.06446939706802368,0.1707438826560974,24.98,67.12,North_Nazimabad,2023-09,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
56_5,0.022305412217974663,0.2755392789840698,24.89,67.13,Gulistan_Jauhar,2023-09,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
56_6,0.15171431005001068,-0.03750695660710335,24.81,66.99,Landhi,2023-09,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
56_7,0.10015649348497391,0.04025423899292946,24.92,67.05,Federal_B_Area,2023-09,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
57_0,0.06933747231960297,0.03539992496371269,24.9056,67.0822,Gulshan-e-Iqbal,2023-10,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
57_1,0.1496025025844574,0.03932053968310356,24.856,67.01,Saddar,2023-10,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
57_2,0.11559432744979858,0.035345036536455154,24.94,66.98,SITE_Industrial,2023-10,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
57_3,-0.0012560703326016665,0.04870025813579559,24.82,67.03,Korangi_Industrial,2023-10,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
57_4,0.07145322859287262,0.17882956564426422,24.98,67.12,North_Nazimabad,2023-10,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
57_5,0.03127330169081688,0.29416513442993164,24.89,67.13,Gulistan_Jauhar,2023-10,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
57_6,0.07266435772180557,-0.1213114783167839,24.81,66.99,Landhi,2023-10,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
57_7,0.11476793140172958,0.03230932354927063,24.92,67.05,Federal_B_Area,2023-10,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
58_0,0.08044638484716415,0.04740460589528084,24.9056,67.0822,Gulshan-e-Iqbal,2023-11,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
58_1,0.13923849165439606,0.03861190006136894,24.856,67.01,Saddar,2023-11,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
58_2,0.1185884177684784,0.052888836711645126,24.94,66.98,SITE_Industrial,2023-11,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
58_3,0.005649717524647713,0.07988055050373077,24.82,67.03,Korangi_Industrial,2023-11,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
58_4,0.03878583386540413,0.1606694608926773,24.98,67.12,North_Nazimabad,2023-11,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
58_5,0.048926014453172684,0.30281978845596313,24.89,67.13,Gulistan_Jauhar,2023-11,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
58_6,-0.0994504988193512,-0.2321944683790207,24.81,66.99,Landhi,2023-11,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
58_7,0.08719232678413391,0.048691097646951675,24.92,67.05,Federal_B_Area,2023-11,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
59_0,0.04988662153482437,0.056541018187999725,24.9056,67.0822,Gulshan-e-Iqbal,2023-12,"{""type"":""Point"",""coordinates"":[67.0822,24.9056]}"
59_1,0.11410786956548691,0.04762469232082367,24.856,67.01,Saddar,2023-12,"{""type"":""Point"",""coordinates"":[67.01,24.856]}"
59_2,0.10742709040641785,0.056054919958114624,24.94,66.98,SITE_Industrial,2023-12,"{""type"":""Point"",""coordinates"":[66.98,24.94]}"
59_3,-0.03733426332473755,0.07031102478504181,24.82,67.03,Korangi_Industrial,2023-12,"{""type"":""Point"",""coordinates"":[67.03,24.820000000000004]}"
59_4,0.0793054923415184,0.13191306591033936,24.98,67.12,North_Nazimabad,2023-12,"{""type"":""Point"",""coordinates"":[67.12,24.98]}"
59_5,0.032925356179475784,0.3534378707408905,24.89,67.13,Gulistan_Jauhar,2023-12,"{""type"":""Point"",""coordinates"":[67.13,24.89]}"
59_6,-0.1418275237083435,-0.21136726438999176,24.81,66.99,Landhi,2023-12,"{""type"":""Point"",""coordinates"":[66.99000000000001,24.809999999999995]}"
59_7,0.08258426934480667,0.0506637766957283,24.92,67.05,Federal_B_Area,2023-12,"{""type"":""Point"",""coordinates"":[67.05,24.92]}"
